ID_Vuelo,Aerolinea,Origen,Destino,Fecha_Programada,Hora_Salida_UTC,Tipo_Avion,Capacidad_Pasajeros,Pasajeros_Reservados,Distancia_KM,Clase_Tarifa,Costo_Base,Impuestos
AA583,GlobalAir,MIA,SCL,2025-06-06,10:30,B737,210,144,1167,Negocios,2034.69,183.8
LA841,AeroSky,MAD,BUE,2025-02-15,16:00,B737,210,200,1085,Económica,479.59,87.78
AA7978,GlobalAir,FRA,BUE,2025-07-13,13:30,B787,300,210,2662,Económica,413.53,50.84
AA7782,AeroSky,SCL,MAD,2025-12-22,04:00,B737,210,149,3929,Económica,549.24,70.15
AA3198,GlobalAir,CDG,LIM,2025-02-07,07:00,B787,300,286,3560,Negocios,1007.99,270.29
LA5223,FlyFast,MIA,SCL,2025-07-18,15:30,A320,180,177,647,Negocios,1705.2,177.74
LA3050,AeroSky,FRA,BUE,2025-02-02,01:30,A320,180,120,3404,Económica,185.9,88.28
AA9471,AirCorp,JFK,MIA,2025-11-06,11:00,A380,550,543,7691,Primera,7479.64,478.82
IB2342,FlyFast,LIM,SCL,2025-08-29,02:30,A320,180,144,3855,Primera,5071.49,741.36
IB4349,AeroSky,MIA,JFK,2025-07-22,09:30,A380,550,385,3342,Económica,541.26,61.08
AA4100,GlobalAir,CDG,JFK,2025-05-01,21:30,A380,550,442,8549,Negocios,1755.46,263.11
IB6982,GlobalAir,JFK,MAD,2025-01-07,18:30,B737,210,201,3480,Económica,166.59,53.42
IB6539,GlobalAir,JFK,MAD,2025-10-31,22:00,A380,550,504,2447,Económica,560.1,62.19
DL2710,FlyFast,SCL,FRA,2025-03-18,21:00,A320,180,138,2144,Negocios,2242.02,198.7
LA9031,AirCorp,BUE,CDG,2025-07-28,10:30,B737,210,197,768,Primera,6962.65,652.49
LA9410,AirCorp,MIA,CDG,2025-04-16,03:00,A320,180,112,2494,Primera,4524.31,344.58
IB9383,GlobalAir,LIM,CDG,2025-03-03,03:00,A380,550,471,5850,Negocios,1434.82,178.48
LA6993,AirCorp,LIM,SCL,2025-01-11,09:30,B787,300,231,2704,Primera,7746.01,476.23
DL8866,GlobalAir,BUE,SCL,2025-04-23,16:30,B787,300,269,5788,Primera,6113.83,526.51
IB4452,FlyFast,LIM,MAD,2025-04-12,09:00,A320,180,155,1646,Negocios,2161.25,185.69
DL916,AirCorp,MIA,FRA,2025-06-07,03:30,B787,300,233,4494,Económica,463.21,85.31
IB9394,AeroSky,LIM,BUE,2025-04-30,09:00,B737,210,138,1498,Negocios,1069.95,190.0
AA6349,AirCorp,BUE,FRA,2025-10-01,05:30,A380,550,509,3591,Negocios,983.52,178.87
LA7099,FlyFast,MAD,SCL,2025-12-15,13:00,A380,550,357,3261,Económica,229.43,59.01
AA4829,GlobalAir,FRA,CDG,2025-02-04,17:30,A380,550,484,3829,Primera,3823.83,460.43
AA6534,GlobalAir,LIM,JFK,2025-04-15,17:30,A380,550,392,3851,Negocios,958.56,223.02
LA7555,FlyFast,FRA,BUE,2025-03-24,13:30,B787,300,229,6205,Primera,4967.31,613.06
AA2016,GlobalAir,LIM,MIA,2025-08-13,17:00,B737,210,139,3931,Negocios,2203.22,253.73
IB1342,FlyFast,FRA,SCL,2025-01-14,08:30,B787,300,180,8077,Negocios,1291.48,110.16
AA3686,FlyFast,FRA,BUE,2025-09-05,23:00,A320,180,175,2762,Negocios,1769.24,256.0
LA2143,GlobalAir,CDG,BUE,2025-07-08,13:00,B787,300,205,5538,Primera,7468.38,471.0
LA2338,AirCorp,SCL,BUE,2025-06-07,04:30,B787,300,256,5536,Primera,3689.33,352.12
DL3053,GlobalAir,SCL,LIM,2025-10-17,17:00,A320,180,142,847,Primera,6268.91,726.88
AA8541,AirCorp,MAD,BUE,2025-12-07,09:00,A380,550,394,3994,Económica,434.93,69.03
IB4434,FlyFast,CDG,MIA,2025-05-24,14:00,A380,550,347,7153,Primera,4959.45,775.68
DL4072,FlyFast,LIM,MIA,2025-03-06,15:00,B787,300,241,6001,Primera,7930.49,751.76
DL2689,GlobalAir,BUE,MAD,2025-07-12,17:00,B737,210,186,2019,Económica,279.69,51.06
IB479,AirCorp,JFK,FRA,2025-06-15,16:30,A380,550,472,3392,Económica,258.35,80.29
IB3395,GlobalAir,MIA,BUE,2025-11-13,16:00,A320,180,143,2212,Primera,6867.81,716.19
DL1383,AeroSky,FRA,BUE,2025-03-25,12:00,B737,210,188,1121,Primera,4238.49,738.76
IB3273,AirCorp,JFK,MAD,2025-02-14,02:30,A320,180,143,3486,Negocios,2410.71,138.65
DL307,AirCorp,CDG,JFK,2025-12-14,05:00,B787,300,196,9153,Negocios,1537.13,220.4
LA2886,GlobalAir,MAD,FRA,2025-08-24,16:30,B787,300,262,6112,Económica,475.55,65.16
DL1765,GlobalAir,MAD,MIA,2025-08-07,14:00,A320,180,177,2040,Primera,3923.99,688.87
AA8005,AirCorp,BUE,JFK,2025-06-18,22:00,A320,180,139,4079,Negocios,1631.46,162.27
LA3434,FlyFast,LIM,MAD,2025-04-05,02:00,B737,210,130,4445,Primera,6681.58,667.24
LA7066,AirCorp,JFK,FRA,2025-12-12,06:00,B787,300,275,6523,Primera,3278.38,601.98
IB9673,AirCorp,SCL,LIM,2025-12-03,16:00,B737,210,200,4050,Primera,3118.44,548.2
IB2795,AirCorp,JFK,LIM,2025-12-15,21:30,A320,180,135,4164,Negocios,2315.54,133.57
LA9926,FlyFast,SCL,MAD,2025-03-21,19:30,B787,300,263,4880,Primera,6179.84,531.79
DL1539,AeroSky,BUE,SCL,2025-09-24,02:00,A320,180,116,3299,Económica,255.19,98.48
IB7178,AeroSky,FRA,SCL,2025-10-29,05:00,B787,300,299,2082,Primera,7084.17,733.4
DL9736,FlyFast,LIM,MIA,2025-05-11,00:00,B737,210,193,2825,Económica,285.46,92.32
DL5985,FlyFast,CDG,JFK,2025-09-13,02:00,A320,180,153,2376,Económica,389.12,81.65
LA1590,AeroSky,BUE,SCL,2025-10-28,00:30,B737,210,206,3841,Primera,4710.68,339.43
IB7279,GlobalAir,LIM,MAD,2025-08-03,17:00,B737,210,155,2425,Primera,3173.72,596.25
LA7848,AeroSky,CDG,SCL,2025-10-05,02:30,A380,550,499,6150,Económica,537.2,76.09
IB5158,FlyFast,MIA,MAD,2025-01-21,04:00,B787,300,233,6773,Económica,527.78,53.73
DL368,FlyFast,CDG,LIM,2025-02-10,02:00,B737,210,186,996,Económica,241.17,92.35
LA8273,FlyFast,JFK,MIA,2025-10-23,12:00,B737,210,194,3393,Negocios,2313.49,232.04
DL4192,GlobalAir,SCL,JFK,2025-02-22,04:30,B737,210,154,2472,Económica,174.71,97.49
DL2673,AirCorp,JFK,LIM,2025-09-27,13:30,B787,300,289,8410,Primera,4610.56,396.02
LA9292,FlyFast,LIM,MAD,2025-08-06,15:30,A380,550,480,3819,Primera,6218.27,709.64
DL9078,AeroSky,FRA,BUE,2025-06-09,07:00,B737,210,138,3945,Negocios,875.45,126.82
DL4056,GlobalAir,BUE,JFK,2025-11-05,21:30,A320,180,159,4453,Primera,4982.39,654.81
LA4172,FlyFast,BUE,JFK,2025-05-23,03:00,A380,550,535,5086,Económica,419.87,84.19
IB5125,AeroSky,JFK,SCL,2025-07-24,09:00,A380,550,348,8934,Negocios,2196.82,230.12
IB543,GlobalAir,CDG,JFK,2025-11-26,10:30,A320,180,172,1999,Primera,4421.94,636.01
DL7338,GlobalAir,JFK,MAD,2025-01-04,20:00,B787,300,205,9595,Primera,7902.89,662.41
LA8001,AirCorp,MAD,CDG,2025-06-12,04:30,B787,300,208,5102,Económica,516.13,90.02
AA8933,GlobalAir,FRA,MAD,2025-12-27,02:00,A380,550,513,3637,Primera,6583.11,658.22
AA2690,AeroSky,MIA,MAD,2025-12-20,18:30,B787,300,251,9746,Económica,383.23,56.79
LA4130,GlobalAir,MAD,BUE,2025-05-19,04:30,B787,300,233,6382,Económica,264.93,99.48
AA3824,GlobalAir,JFK,MIA,2025-09-23,04:30,A380,550,347,3680,Económica,474.52,80.15
IB8702,GlobalAir,CDG,BUE,2025-10-22,14:00,B737,210,184,4225,Económica,564.51,71.22
DL823,AirCorp,BUE,JFK,2025-05-03,01:30,B787,300,261,2783,Negocios,2259.35,172.73
LA1555,GlobalAir,MIA,CDG,2025-11-04,14:00,A320,180,162,2848,Económica,295.67,88.24
DL4121,GlobalAir,MAD,SCL,2025-09-01,11:00,B737,210,195,4213,Económica,594.12,80.03
IB7728,FlyFast,CDG,MIA,2025-05-13,07:00,B737,210,139,3908,Negocios,1899.15,185.95
AA3733,GlobalAir,JFK,CDG,2025-04-27,11:00,A320,180,118,577,Negocios,1037.27,245.07
IB583,AeroSky,FRA,LIM,2025-02-01,16:30,B787,300,215,3864,Negocios,1547.82,137.24
DL1161,AeroSky,SCL,MIA,2025-08-24,05:00,A380,550,411,9576,Primera,3792.89,679.61
DL147,AeroSky,LIM,MIA,2025-06-16,13:30,A320,180,156,1940,Primera,3861.83,380.32
LA7403,GlobalAir,FRA,LIM,2025-02-09,21:30,B787,300,250,4814,Negocios,1773.42,143.12
LA2992,FlyFast,MAD,JFK,2025-03-20,16:30,B737,210,167,2623,Negocios,1560.64,111.45
DL8022,AeroSky,LIM,CDG,2025-12-21,12:00,B787,300,262,7230,Económica,499.7,81.69
LA3770,GlobalAir,MAD,LIM,2025-06-28,05:00,A320,180,172,1801,Negocios,2091.18,234.77
LA9118,FlyFast,CDG,BUE,2025-05-11,19:30,A320,180,136,1998,Negocios,1579.8,224.09
IB3124,AirCorp,CDG,MAD,2025-05-10,04:30,B737,210,185,4346,Económica,438.27,81.08
AA5736,AirCorp,BUE,MAD,2025-11-18,19:30,A320,180,113,4303,Negocios,1105.14,296.89
LA5784,GlobalAir,BUE,MIA,2025-03-15,18:30,B737,210,197,690,Negocios,1746.21,128.36
LA5657,GlobalAir,MAD,BUE,2025-03-26,06:30,B737,210,202,1790,Negocios,1771.25,182.46
DL6518,GlobalAir,JFK,MIA,2025-04-18,15:00,B787,300,211,5903,Negocios,917.97,283.53
LA770,AeroSky,MAD,MIA,2025-07-13,20:00,B737,210,138,1929,Negocios,832.88,239.08
AA2150,FlyFast,FRA,BUE,2025-07-19,10:00,A380,550,408,4622,Primera,3832.95,434.54
AA813,FlyFast,JFK,FRA,2025-10-31,20:30,A320,180,113,1760,Primera,6478.26,751.94
IB4926,GlobalAir,MIA,SCL,2025-12-15,21:30,A320,180,159,2447,Negocios,1933.2,217.82
AA8236,FlyFast,BUE,CDG,2025-03-31,00:30,B787,300,284,9545,Negocios,964.78,230.93
DL1305,GlobalAir,FRA,SCL,2025-12-08,19:30,B737,210,142,2728,Primera,6919.17,791.89
AA748,GlobalAir,MIA,JFK,2025-06-15,14:00,B737,210,170,2880,Económica,464.2,93.73
IB880,GlobalAir,MIA,JFK,2025-05-28,11:00,B787,300,229,5233,Primera,7426.58,722.4
AA9272,GlobalAir,FRA,MIA,2025-01-23,00:30,A380,550,503,2547,Económica,313.33,75.84
LA1835,FlyFast,LIM,FRA,2025-04-22,09:30,A320,180,144,3451,Económica,599.17,99.54
DL3841,AeroSky,FRA,MIA,2025-07-14,03:30,A380,550,464,6049,Primera,6676.86,754.08
IB7465,AeroSky,BUE,JFK,2025-12-22,13:30,B787,300,202,2823,Económica,176.43,78.36
DL9806,GlobalAir,BUE,LIM,2025-01-03,14:30,A320,180,125,2686,Económica,345.56,93.68
LA3718,FlyFast,MAD,FRA,2025-04-06,09:00,A380,550,353,7352,Económica,158.67,66.23
DL7878,AirCorp,FRA,SCL,2025-01-02,17:30,B737,210,188,1483,Negocios,1337.27,127.2
AA7271,FlyFast,LIM,BUE,2025-11-19,18:30,A380,550,479,8246,Económica,558.1,72.53
IB9560,AeroSky,BUE,FRA,2025-07-25,17:00,A320,180,129,1198,Negocios,2297.32,144.82
DL359,AeroSky,MAD,JFK,2025-12-17,02:00,A380,550,452,4779,Negocios,1352.68,140.22
AA1945,GlobalAir,FRA,MAD,2025-09-10,12:30,A320,180,126,2516,Primera,7858.06,467.88
IB3155,GlobalAir,SCL,BUE,2025-04-21,18:30,B787,300,280,2804,Negocios,1005.83,159.59
LA9893,GlobalAir,MIA,JFK,2025-11-06,15:30,A320,180,149,502,Económica,219.38,58.12
DL4728,AirCorp,JFK,MAD,2025-11-21,22:00,A380,550,432,2561,Primera,3834.64,748.99
DL3396,AirCorp,JFK,FRA,2025-08-21,19:30,B787,300,240,8345,Económica,168.78,67.56
AA3230,GlobalAir,LIM,MAD,2025-01-12,18:30,B737,210,171,1496,Económica,537.13,66.73
LA3007,FlyFast,LIM,MIA,2025-05-23,04:00,A380,550,526,4194,Negocios,2134.11,241.31
IB9849,FlyFast,FRA,MIA,2025-04-15,16:00,A320,180,114,2834,Económica,527.02,83.66
AA8990,AeroSky,LIM,JFK,2025-11-13,13:00,B737,210,143,637,Económica,599.14,67.15
LA5454,GlobalAir,JFK,BUE,2025-03-12,21:30,B737,210,134,3984,Negocios,951.25,294.51
AA6964,AirCorp,FRA,BUE,2025-08-27,10:30,B787,300,248,9883,Negocios,2016.62,169.36
IB6948,AeroSky,CDG,BUE,2025-02-20,02:00,B787,300,181,3904,Negocios,1153.7,263.1
IB9449,FlyFast,SCL,LIM,2025-04-07,15:00,A320,180,131,4243,Negocios,1860.17,147.44
LA7658,AeroSky,FRA,BUE,2025-09-28,15:00,A380,550,511,8882,Negocios,1524.11,133.21
AA3737,GlobalAir,FRA,JFK,2025-05-23,15:00,A380,550,340,4938,Económica,467.91,57.35
IB2790,AirCorp,FRA,JFK,2025-09-22,04:30,A320,180,144,903,Negocios,1263.24,110.32
LA9562,AeroSky,MAD,LIM,2025-08-20,11:00,A380,550,444,2488,Negocios,1766.96,113.29
AA1295,AeroSky,FRA,BUE,2025-02-15,04:30,A380,550,386,6426,Primera,7274.05,328.09
IB4459,AeroSky,LIM,BUE,2025-01-19,19:00,B737,210,159,2460,Negocios,1158.91,206.03
DL8244,FlyFast,SCL,CDG,2025-03-12,09:00,B787,300,187,2100,Económica,176.77,72.41
LA8884,FlyFast,CDG,LIM,2025-05-06,07:30,A320,180,129,4370,Negocios,2285.06,256.62
DL7835,FlyFast,MIA,JFK,2025-04-13,02:30,A380,550,387,2711,Primera,7440.92,526.8
DL3805,AeroSky,JFK,BUE,2025-01-01,04:00,B737,210,176,3503,Negocios,2038.11,129.85
LA6740,AeroSky,SCL,MAD,2025-09-04,17:30,B787,300,289,3324,Económica,211.37,59.77
DL5295,GlobalAir,MIA,CDG,2025-04-04,22:30,A380,550,380,5929,Primera,6396.48,336.2
DL8993,FlyFast,SCL,MIA,2025-05-30,06:00,B787,300,293,7239,Negocios,1168.33,145.86
AA2577,AeroSky,LIM,CDG,2025-09-30,06:00,B787,300,218,8409,Primera,6801.78,305.88
IB1430,AirCorp,FRA,JFK,2025-12-12,23:30,A380,550,363,3289,Económica,531.56,56.11
LA6310,AeroSky,FRA,LIM,2025-05-22,15:30,A320,180,142,606,Primera,5433.05,637.53
AA6562,FlyFast,SCL,CDG,2025-12-05,16:00,B787,300,256,6447,Negocios,1280.11,112.08
LA2581,FlyFast,LIM,CDG,2025-03-28,04:00,A320,180,138,984,Negocios,1729.75,222.31
AA2717,AeroSky,SCL,CDG,2025-02-25,19:30,A380,550,385,4033,Primera,6378.95,714.15
DL5338,FlyFast,MIA,JFK,2025-12-07,09:30,B737,210,168,3679,Económica,509.7,73.84
AA6881,GlobalAir,JFK,FRA,2025-05-08,12:00,B787,300,194,8066,Económica,560.84,86.89
IB8151,FlyFast,BUE,SCL,2025-07-10,20:00,B787,300,199,4822,Negocios,1098.27,185.38
AA1994,GlobalAir,JFK,BUE,2025-03-21,18:30,B787,300,249,8391,Primera,7998.04,616.23
IB5582,GlobalAir,MAD,MIA,2025-05-09,23:30,B737,210,179,4208,Negocios,1993.27,151.66
AA3389,FlyFast,FRA,SCL,2025-04-18,06:00,B737,210,161,3151,Primera,6447.85,682.17
LA4828,FlyFast,FRA,SCL,2025-03-21,22:00,B737,210,158,1863,Negocios,2091.73,177.76
AA2167,AirCorp,JFK,MIA,2025-09-29,04:30,B787,300,226,8787,Económica,532.47,68.26
DL8731,FlyFast,CDG,JFK,2025-10-03,18:00,A320,180,112,825,Negocios,1177.63,126.28
IB9244,FlyFast,FRA,JFK,2025-03-08,17:30,B737,210,192,2566,Económica,502.26,90.41
DL4208,AeroSky,CDG,JFK,2025-03-16,19:30,A320,180,125,1855,Económica,225.42,68.22
LA5869,FlyFast,SCL,JFK,2025-06-12,16:30,B737,210,139,688,Negocios,1765.13,123.07
AA6375,FlyFast,JFK,CDG,2025-09-10,07:30,A380,550,330,9657,Primera,6539.14,742.98
LA3987,AeroSky,JFK,CDG,2025-04-01,17:00,B787,300,187,9460,Económica,569.83,71.74
AA4829,AirCorp,JFK,SCL,2025-05-30,10:30,A380,550,455,7079,Primera,4402.39,632.1
AA6109,AeroSky,SCL,MAD,2025-04-11,06:30,B737,210,150,3437,Primera,5850.83,597.76
DL8201,FlyFast,SCL,JFK,2025-06-23,20:30,A320,180,122,1764,Primera,6950.05,691.97
AA3321,GlobalAir,BUE,JFK,2025-06-27,15:30,A320,180,162,3275,Negocios,1650.46,168.88
DL4466,AirCorp,MAD,FRA,2025-08-03,17:30,B737,210,134,1147,Negocios,1853.72,263.34
AA4680,AirCorp,MIA,BUE,2025-03-16,05:00,B737,210,138,3395,Económica,471.26,68.23
DL581,AeroSky,MAD,SCL,2025-07-09,04:00,B737,210,144,1777,Primera,3491.16,400.37
DL3751,AeroSky,MIA,CDG,2025-01-13,10:30,B787,300,277,2823,Negocios,2049.43,235.72
LA1338,AeroSky,MAD,MIA,2025-09-07,13:30,A380,550,360,9967,Primera,3227.7,339.6
AA2254,GlobalAir,FRA,JFK,2025-04-29,03:00,B737,210,195,2005,Negocios,1160.09,293.7
IB7477,AeroSky,BUE,CDG,2025-08-19,07:00,A320,180,115,823,Económica,157.57,68.41
DL8055,FlyFast,BUE,JFK,2025-10-03,19:30,A380,550,341,3078,Primera,5170.89,701.17
AA4627,AirCorp,FRA,BUE,2025-02-03,14:30,A380,550,449,3454,Económica,567.36,56.33
IB4822,FlyFast,BUE,SCL,2025-02-08,13:30,A320,180,127,1088,Primera,4630.68,408.46
IB5565,FlyFast,FRA,CDG,2025-12-09,10:30,B737,210,128,1962,Económica,489.89,56.68
DL4764,FlyFast,FRA,BUE,2025-07-10,17:30,B787,300,248,2059,Económica,343.29,79.9
IB5285,AirCorp,MIA,FRA,2025-12-08,13:30,B787,300,241,5492,Económica,476.45,67.09
AA4942,FlyFast,LIM,MAD,2025-10-31,07:00,A320,180,165,3222,Negocios,1733.42,128.63
AA2097,GlobalAir,BUE,FRA,2025-02-07,15:30,A320,180,112,2034,Negocios,1665.07,167.68
DL7585,AirCorp,BUE,FRA,2025-11-11,13:00,B737,210,207,787,Económica,551.78,70.7
LA5101,AirCorp,MIA,MAD,2025-09-01,04:00,A320,180,131,1533,Negocios,913.78,257.73
AA2448,FlyFast,LIM,JFK,2025-12-17,14:30,B737,210,126,2853,Económica,322.94,74.79
AA2157,AeroSky,LIM,CDG,2025-01-09,17:30,A320,180,174,1327,Negocios,1925.59,235.26
IB7680,AeroSky,MIA,JFK,2025-11-14,00:00,B737,210,185,3968,Primera,4469.26,752.77
LA2754,GlobalAir,MAD,MIA,2025-07-28,08:00,A380,550,512,3973,Negocios,2401.94,106.05
DL2758,FlyFast,JFK,LIM,2025-06-24,04:30,A320,180,171,2595,Primera,6420.58,375.1
IB6870,FlyFast,FRA,LIM,2025-06-04,19:00,A380,550,437,7795,Negocios,809.56,290.95
AA8809,GlobalAir,MAD,BUE,2025-10-31,03:30,B737,210,132,520,Primera,7730.54,422.75
AA844,GlobalAir,CDG,JFK,2025-04-22,01:30,B737,210,128,2089,Primera,3590.91,626.21
DL7590,AirCorp,MAD,SCL,2025-02-21,06:30,B787,300,209,5151,Primera,7662.83,443.54
AA3081,AirCorp,FRA,BUE,2025-06-18,17:30,A320,180,154,2903,Primera,6397.69,678.16
LA9705,AeroSky,JFK,LIM,2025-09-19,17:00,B737,210,208,2391,Económica,174.03,58.32
LA9594,GlobalAir,JFK,LIM,2025-06-26,18:00,B737,210,194,2485,Económica,178.54,61.39
LA6623,AirCorp,MAD,FRA,2025-08-16,01:00,A380,550,488,7122,Primera,4614.76,369.89
DL5414,FlyFast,MIA,FRA,2025-11-03,11:00,A380,550,354,9393,Primera,3506.8,486.86
LA2463,FlyFast,BUE,JFK,2025-09-24,09:00,B737,210,174,3130,Primera,7491.01,380.67
AA5265,AeroSky,FRA,SCL,2025-01-25,12:30,B737,210,140,4023,Económica,296.75,60.97
LA7785,AirCorp,FRA,SCL,2025-07-21,21:30,B787,300,276,4982,Negocios,823.19,123.11
IB2061,GlobalAir,CDG,MIA,2025-05-28,12:30,A320,180,178,3303,Primera,6921.8,664.28
DL7818,AeroSky,FRA,BUE,2025-03-14,17:00,B787,300,224,8051,Negocios,1404.59,185.97
IB3722,AeroSky,BUE,JFK,2025-09-03,19:00,B737,210,145,3880,Económica,297.19,90.09
AA173,AeroSky,CDG,BUE,2025-06-12,03:00,A320,180,160,971,Económica,361.81,68.27
AA7033,FlyFast,MIA,BUE,2025-09-06,07:30,A380,550,369,5037,Negocios,1422.46,272.45
LA1224,GlobalAir,BUE,SCL,2025-03-19,10:00,B787,300,230,6285,Primera,5183.01,722.43
LA4231,FlyFast,CDG,MAD,2025-07-06,20:30,A320,180,172,3064,Negocios,1983.07,207.17
AA2761,AeroSky,SCL,MIA,2025-12-06,19:00,B787,300,261,9817,Económica,425.5,55.21
IB9633,FlyFast,JFK,FRA,2025-10-24,08:30,B787,300,243,5512,Negocios,1051.52,177.62
AA5991,AeroSky,BUE,FRA,2025-04-28,02:00,B787,300,287,7237,Negocios,1960.77,283.47
AA4314,FlyFast,MAD,LIM,2025-10-23,18:00,A320,180,142,2805,Económica,434.63,92.23
DL7910,AeroSky,MAD,MIA,2025-03-18,18:00,A320,180,151,2293,Negocios,1263.74,266.24
IB7877,AirCorp,MAD,JFK,2025-04-28,17:00,A320,180,114,1450,Económica,451.23,58.39
LA8244,AeroSky,SCL,BUE,2025-03-20,02:30,A320,180,163,940,Negocios,1340.43,255.85
AA8670,AeroSky,BUE,MIA,2025-12-04,10:30,B787,300,190,5176,Primera,6058.55,331.09
DL3453,GlobalAir,SCL,MAD,2025-01-25,02:00,A380,550,381,5728,Económica,377.47,69.86
LA5077,AeroSky,JFK,SCL,2025-10-03,09:30,A380,550,400,9518,Económica,302.98,92.55
LA5873,AirCorp,BUE,JFK,2025-05-13,22:30,B737,210,151,612,Negocios,1560.1,119.65
DL335,AirCorp,MIA,JFK,2025-07-19,22:00,A380,550,436,2427,Económica,571.66,63.11
DL9838,GlobalAir,LIM,BUE,2025-05-14,08:00,B737,210,156,1782,Negocios,1169.51,220.31
IB5918,AeroSky,BUE,MAD,2025-07-21,02:00,A380,550,365,3181,Económica,339.64,89.71
LA2421,AeroSky,MAD,MIA,2025-07-07,03:00,B787,300,271,4651,Económica,487.32,88.3
LA6207,AirCorp,BUE,SCL,2025-08-19,06:30,B787,300,216,4501,Negocios,1459.47,206.61
LA476,FlyFast,FRA,BUE,2025-08-13,22:00,A380,550,393,2389,Económica,596.55,62.04
IB2332,AirCorp,JFK,LIM,2025-01-07,05:30,A320,180,158,1706,Primera,4122.92,333.42
AA4163,AirCorp,FRA,JFK,2025-03-24,19:30,A320,180,120,959,Negocios,966.74,278.32
DL2612,AirCorp,FRA,LIM,2025-10-28,23:30,A320,180,136,4372,Económica,484.7,60.95
IB3941,AirCorp,JFK,MIA,2025-03-20,16:00,B787,300,241,5317,Económica,342.03,87.92
DL5839,GlobalAir,CDG,MIA,2025-06-15,15:30,B737,210,155,1556,Primera,4357.47,356.92
IB866,FlyFast,LIM,JFK,2025-12-09,01:00,A320,180,113,810,Primera,6869.68,539.37
LA6013,GlobalAir,JFK,SCL,2025-04-18,21:30,B787,300,289,8339,Económica,310.82,92.81
IB7844,FlyFast,FRA,BUE,2025-07-05,20:30,B737,210,176,1467,Negocios,2199.76,172.12
DL5095,GlobalAir,CDG,SCL,2025-05-04,21:30,A380,550,399,7578,Económica,478.22,64.17
LA194,GlobalAir,FRA,MIA,2025-03-31,01:30,B737,210,203,4016,Económica,380.32,98.65
DL5533,AeroSky,BUE,SCL,2025-01-08,10:00,B737,210,162,3547,Económica,356.16,87.27
LA8085,AeroSky,CDG,JFK,2025-04-24,13:30,B737,210,172,3540,Primera,3857.21,322.2
AA1033,FlyFast,BUE,JFK,2025-04-02,13:30,B787,300,263,2206,Primera,6640.13,382.79
LA3202,FlyFast,CDG,JFK,2025-06-09,10:30,A320,180,172,3080,Negocios,1007.41,213.17
DL7641,AeroSky,SCL,MIA,2025-05-31,23:00,B787,300,223,7032,Negocios,1327.61,189.01
LA7468,FlyFast,CDG,SCL,2025-09-14,10:30,B787,300,185,6569,Económica,527.93,62.78
DL3902,FlyFast,JFK,MAD,2025-06-22,09:00,A380,550,528,4935,Económica,350.72,88.32
LA4899,AirCorp,MAD,MIA,2025-05-11,17:00,B787,300,197,7628,Primera,5309.89,628.01
IB4625,FlyFast,FRA,SCL,2025-10-30,14:30,A380,550,344,8163,Económica,347.57,70.76
DL7484,GlobalAir,BUE,FRA,2025-11-24,16:00,A380,550,478,7977,Económica,327.19,87.71
DL6731,GlobalAir,BUE,MAD,2025-12-30,15:30,A320,180,109,4260,Económica,395.37,63.77
DL4958,GlobalAir,SCL,CDG,2025-02-03,07:30,A380,550,423,8419,Económica,501.87,99.07
DL7013,AeroSky,JFK,LIM,2025-03-07,17:30,A380,550,392,9501,Negocios,2046.13,267.92
AA4256,AirCorp,JFK,BUE,2025-08-31,12:30,B787,300,240,6078,Primera,6810.0,473.61
IB9096,AirCorp,JFK,MIA,2025-07-14,05:00,B737,210,149,3962,Primera,3849.37,686.29
IB1005,FlyFast,MAD,CDG,2025-11-24,16:00,B737,210,171,1538,Primera,5059.34,609.8
LA1226,AirCorp,MAD,BUE,2025-03-11,09:30,B787,300,213,3635,Primera,7415.55,731.78
IB5603,FlyFast,BUE,MIA,2025-08-02,15:30,A380,550,527,8936,Primera,7581.38,327.1
LA6159,AeroSky,MIA,SCL,2025-06-04,12:00,A380,550,360,2331,Primera,3490.12,659.74
AA2995,GlobalAir,FRA,BUE,2025-03-15,01:30,A320,180,148,4212,Económica,169.68,98.26
LA9779,AirCorp,FRA,SCL,2025-04-21,01:00,A320,180,172,2847,Primera,5891.83,784.48
IB9038,GlobalAir,SCL,JFK,2025-10-20,06:30,A320,180,120,2102,Negocios,1577.92,223.41
AA5621,AeroSky,JFK,CDG,2025-05-16,05:30,A380,550,434,3004,Primera,4702.85,738.35
DL6309,AirCorp,LIM,FRA,2025-06-08,15:00,A320,180,171,3410,Negocios,1483.61,154.03
DL6041,FlyFast,BUE,LIM,2025-01-26,22:00,B787,300,299,2110,Negocios,1340.65,213.13
IB8820,AeroSky,BUE,JFK,2025-05-07,03:00,B787,300,239,6560,Primera,5674.64,780.39
AA2000,AeroSky,CDG,SCL,2025-01-08,08:30,B787,300,293,9737,Primera,6287.55,713.2
LA7994,FlyFast,MAD,FRA,2025-03-05,20:30,B737,210,174,4452,Negocios,1015.71,274.18
DL1022,FlyFast,FRA,BUE,2025-01-21,07:00,A320,180,149,1082,Primera,4400.76,498.02
DL262,FlyFast,MIA,MAD,2025-11-08,10:00,B787,300,230,4684,Negocios,2190.88,203.45
LA9083,FlyFast,BUE,JFK,2025-03-07,15:30,B787,300,194,2090,Primera,4638.76,621.94
LA7515,AirCorp,JFK,LIM,2025-01-01,19:00,B737,210,179,992,Primera,5067.45,643.91
